"time","dynamicHX.Tc[1]","dynamicHX.Tc[2]","dynamicHX.Tc[3]","dynamicHX.Tc[4]","dynamicHX.Tc[5]","dynamicHX.Tc[6]","dynamicHX.Tc[7]","dynamicHX.Tc[8]","dynamicHX.Tc[9]","dynamicHX.Tc[10]","dynamicHX.Tc[11]","dynamicHX.Tc[12]","dynamicHX.Tc[13]","dynamicHX.Tc[14]","dynamicHX.Tc[15]","dynamicHX.Tc[16]","dynamicHX.Tc[17]","dynamicHX.Tc[18]","dynamicHX.Tc[19]","dynamicHX.Tc[20]","dynamicHX.Tc[21]","dynamicHX.Tc[22]","dynamicHX.Tc[23]","dynamicHX.Tc[24]","dynamicHX.Tc[25]","dynamicHX.Tc[26]","dynamicHX.Tc[27]","dynamicHX.Tc[28]","dynamicHX.Tc[29]","dynamicHX.Tc[30]","dynamicHX.Tc[31]","dynamicHX.Tc[32]","dynamicHX.Tc[33]","dynamicHX.Tc[34]","dynamicHX.Tc[35]","dynamicHX.Tc[36]","dynamicHX.Tc[37]","dynamicHX.Tc[38]","dynamicHX.Tc[39]","dynamicHX.Tc[40]","dynamicHX.Tc[41]","dynamicHX.Tc[42]","dynamicHX.Tc[43]","dynamicHX.Tc[44]","dynamicHX.Tc[45]","dynamicHX.Tc[46]","dynamicHX.Tc[47]","dynamicHX.Tc[48]","dynamicHX.Tc[49]","dynamicHX.Tc[50]","dynamicHX.Th[1]","dynamicHX.Th[2]","dynamicHX.Th[3]","dynamicHX.Th[4]","dynamicHX.Th[5]","dynamicHX.Th[6]","dynamicHX.Th[7]","dynamicHX.Th[8]","dynamicHX.Th[9]","dynamicHX.Th[10]","dynamicHX.Th[11]","dynamicHX.Th[12]","dynamicHX.Th[13]","dynamicHX.Th[14]","dynamicHX.Th[15]","dynamicHX.Th[16]","dynamicHX.Th[17]","dynamicHX.Th[18]","dynamicHX.Th[19]","dynamicHX.Th[20]","dynamicHX.Th[21]","dynamicHX.Th[22]","dynamicHX.Th[23]","dynamicHX.Th[24]","dynamicHX.Th[25]","dynamicHX.Th[26]","dynamicHX.Th[27]","dynamicHX.Th[28]","dynamicHX.Th[29]","dynamicHX.Th[30]","dynamicHX.Th[31]","dynamicHX.Th[32]","dynamicHX.Th[33]","dynamicHX.Th[34]","dynamicHX.Th[35]","dynamicHX.Th[36]","dynamicHX.Th[37]","dynamicHX.Th[38]","dynamicHX.Th[39]","dynamicHX.Th[40]","dynamicHX.Th[41]","dynamicHX.Th[42]","dynamicHX.Th[43]","dynamicHX.Th[44]","dynamicHX.Th[45]","dynamicHX.Th[46]","dynamicHX.Th[47]","dynamicHX.Th[48]","dynamicHX.Th[49]","dynamicHX.Th[50]"
211.4,332.8622506733219,333.5970937964907,334.3184805190439,335.0266573043561,335.721866179846,336.4043448100065,337.0743265686838,337.7320406105832,338.3777119419835,339.0115614906414,339.6338061748724,340.2446589717958,340.8443289847286,341.4330215097263,342.010940371252,342.5995921003493,343.2004808765133,343.8139570081041,344.4403776470027,345.0800986348993,345.7334750697068,346.4008671032782,347.0826450814366,347.7791920224266,348.4909041907957,349.218190985517,349.961474869108,350.7211915780745,351.4977906058018,352.2917358602695,353.1035063746857,353.9335969504687,354.7825186383731,355.6507990211006,356.5389823454047,357.4476296477748,358.3773191050017,359.3286469038626,360.3022289582324,361.298703813811,362.3187370823201,363.3630277466174,364.432316671439,365.5273976204633,366.6491309829533,367.7984602068632,368.9764305698534,370.1842092711138,371.4231021983773,372.694190928618,373.1273532638625,373.127355315856,373.1273573304003,373.1273593081813,373.127361249872,373.1273631561334,373.1273650276143,373.1273668649515,373.1273686687701,373.1273704396841,373.1273721782957,373.1273738851963,373.1273755609666,373.1273772061765,373.1273788213853,374.2853763847787,375.5344767812327,376.8123744117256,378.1197106223588,379.4571404255158,380.8253330605943,382.2249725451828,383.6567580048822,385.1214037944092,386.6196395043854,388.1522099235082,389.7198749808468,391.3234096652762,392.9636039094103,394.6412624253074,396.3572044827872,398.1122636259461,399.9072873283843,401.7431365918626,403.6206854950517,405.5408206976953,407.5044409000963,409.5124562485755,411.5657876652115,413.665366065838,415.8121314147476,418.0070315482202,420.2510206819724,422.5450575001329,424.8901027065701,427.2871159059522,429.7370516765911,432.2408547068068,434.7994539036383,437.4137555714846
212.8,332.8622506733219,333.5970937963744,334.3184805187987,335.0266573039683,335.7218661793005,336.4043448092869,337.0743265677717,337.7320406094589,338.3777119406248,339.0115614890247,339.6338061729719,340.2446589695833,340.8443289821745,341.4330215067986,342.0109393786121,342.5994976141797,343.200273896938,343.8136131127811,344.4398704746542,345.0794042741716,345.7325726442033,346.3997365110982,347.0812645518103,347.7775367209592,348.4889457577378,349.2158975000174,349.9588108668758,350.7181179634153,351.4942644318091,352.2877100083086,353.0989291846992,353.9284118582157,354.7766638676722,355.64420735602,356.5315809698238,357.4393399939552,358.3680566079127,359.3183205220568,360.2907402987194,361.285945685938,362.3045912991726,363.3473619876227,364.414980217421,365.5082157807548,366.6278980695493,367.7749309949644,368.9503103430056,370.1551428403334,371.3906638536263,372.6580593860427,373.1273532582151,373.1273553102091,373.1273573247538,373.1273593025352,373.1273612442263,373.1273631504882,373.1273650219695,373.1273668593071,373.1273686631262,373.1273704340405,373.1273721726525,373.1273738795536,373.1273755553243,373.1273772005346,373.1273788157438,374.2810185472355,375.5299396486447,376.807654963863,378.1148066998568,379.4520508481839,380.820057576172,382.2195117514686,383.6511133577681,385.1155777136941,386.6136355403307,388.1460329496492,389.7135313971047,391.3169076095971,392.9569534824685,394.6344759341124,396.3502967080378,398.105252116106,399.9001927213146,401.7359829628761,403.613500729164,405.5336368842235,407.4972947500098,409.5053895392238,411.5588477229447,413.6586063041576,415.8056119535855,418.0008199485372,420.2451928390178,422.5396987483629,424.8853091989,427.2829963386424,429.7337294365159,432.2384705168969,434.7981690291873,437.4137555714846
214.2,332.8622506733219,333.5970937962645,334.3184805185667,335.0266573036012,335.7218661787841,336.4043448086053,337.0743265669082,337.7320406083941,338.3777119393382,339.0115614874932,339.6338061711711,340.2446589674864,340.8443289797529,341.4330215040216,342.0109387364551,342.5994089844802,343.2000809540013,343.8132946515198,344.4394011088869,345.0787590504513,345.7317294948636,346.3986751609945,347.0799641459548,347.775974017627,348.4870942837151,349.2137273214428,349.9562885664456,350.7152065884188,351.490923332727,352.2838945709613,353.0945904938647,353.9234963428698,354.7711129768346,355.6379572991653,356.5245625262294,357.4314783547294,358.3592711702923,359.3085245161714,360.2798400980444,361.2738396350272,362.291167882919,363.3324971609575,364.3985337116345,365.4900262072225,366.6077766657968,367.7526539204418,368.9256095562083,370.1276958227036,371.3600836121763,372.6240410370962,373.1273532528688,373.127355304863,373.1273573194082,373.12735929719,373.1273612388816,373.1273631451438,373.1273650166255,373.1273668539635,373.127368657783,373.1273704286977,373.1273721673101,373.1273738742116,373.1273755499827,373.1273771951934,373.127378810403,374.2768929604089,375.5256442895263,376.8031868852013,378.1101636893266,379.4472316297781,380.8150618373551,382.2143400730985,383.6457671836176,385.1100594129595,386.6079485452855,388.1401819335408,389.7075224694555,391.3107485213219,392.9506538423338,394.6280474413848,396.3437534062678,398.0986106716961,399.8934727286415,401.7292072757901,403.606695817283,405.5268332121378,407.4905271788836,409.498697753511,411.552276689938,413.6522067805239,415.7994410604971,417.9949418451633,420.2396795329197,422.5346310905429,424.8807781206978,427.2791043964696,429.7305927369914,432.2362210965547,434.7969577549585,437.4137555714846
215.6,332.8622506733219,333.5970937961601,334.3184805183471,335.026657303254,335.7218661782954,336.4043448079604,337.0743265660905,337.7320406073861,338.3777119381198,339.0115614860428,339.633806169465,340.2446589654994,340.8443289774575,341.4330215013883,342.0109382513639,342.5993255985221,343.1999004724506,343.8129985476752,344.4389656968364,345.0781593371018,345.7309425184439,346.3976801322214,347.0787406170398,347.7744999595304,348.4853449065982,349.2116745853089,349.9539010436419,350.7124494028616,351.4877580392559,352.2802789386743,353.0904782098992,353.9188366764731,354.7658504502276,355.6320314044223,356.5179075055796,357.4240230271661,358.3509387457946,359.2992322980207,360.269498940388,361.2623530002172,362.2784303301136,363.3183920905876,364.3829301869958,365.4727746765879,366.5887034245453,367.7315541981783,368.9022392097467,370.101761803691,371.3312343116739,372.5920100799632,373.1273532478065,373.1273552998012,373.1273573143467,373.1273592921289,373.1273612338208,373.1273631400834,373.1273650115655,373.1273668489039,373.1273686527238,373.1273704236389,373.1273721622516,373.1273738691535,373.127375544925,373.127377190136,373.127378805346,374.2729866670034,375.521577226687,376.7989561951301,378.1057671454415,379.442667872007,380.8103304653251,382.2094416101158,383.6407030325554,385.1048318827617,386.6025609554631,388.1346387707566,389.7018295709703,391.3049132723517,392.9446853847694,394.6219568967196,396.3375541171775,398.0923184662392,399.8871062096267,401.7227881360441,403.6002491799831,405.5203879945722,407.4841164786069,409.4923592581775,411.5460531162026,413.6461463530707,415.7935980491123,417.9893771854879,420.2344615648419,422.52983645703,424.8764928789636,427.2754254022022,429.7276293696181,432.2340973971092,434.7958150439813,437.4137555714846
217,332.8622506733219,333.5970937960615,334.3184805181396,335.0266573029255,335.721866177833,336.40434480735,337.0743265653165,337.7320406064316,338.377711936966,339.0115614846692,339.6338061678493,340.2446589636169,340.8443289752822,341.4330214988919,342.0109379171803,342.5992474662476,343.1997317411727,343.8127225185125,344.4385606698303,345.0776012425395,345.7302081626712,346.3967482483694,347.0775908160996,347.7731110167288,348.4836934147339,349.2097342234939,349.951642278399,350.709839367317,351.4847604193682,352.2768537918095,353.0865817057245,353.9144207852433,354.7608626189977,355.6264142619572,356.5115986221777,357.4169547273095,358.343037933785,359.2904202164972,360.2596907459609,361.2514570139015,362.2663468034777,363.3050113190263,364.3681297964349,365.4564159092395,366.5706262587226,367.711571168858,368.8801278688438,370.0772559053422,371.3040144631026,372.5618137775616,373.1273532430142,373.1273552950092,373.1273573095551,373.1273592873376,373.1273612290299,373.1273631352929,373.1273650067753,373.1273668441141,373.1273686479343,373.1273704188497,373.1273721574628,373.127373864365,373.1273755401369,373.1273771853483,373.1273788005587,374.2692886773864,375.5177270086309,376.7949509895693,378.101604755058,379.4383468869161,380.8058503948591,382.2048028910824,383.635906995251,385.0998807567643,386.5974579439787,388.1293881823034,389.6964369864643,391.2993857318447,392.9390315875066,394.6161874147489,396.3316816257811,398.086357995008,399.881075417138,401.7167076096036,403.5941427602496,405.5142831237918,407.4780445711682,409.4863560937526,411.5401592589817,413.6404076054934,415.7880659546968,417.9841096025272,420.2295233406231,422.5253002406718,424.8724401197802,427.2719475892969,429.7248295762284,432.2320921983636,434.7947368759491,437.4137555714846
218.4,332.8622506733219,333.5970937959683,334.3184805179429,335.0266573026145,335.7218661773953,336.4043448067723,337.0743265645842,337.7320406055281,338.3777119358737,339.0115614833688,339.6338061663191,340.2446589618339,340.8443289732213,341.4330214965258,342.0109378524348,342.5991746449548,343.1995737308959,343.8124641563415,344.4381826788771,345.0770811435466,345.7295229819268,346.3958762897041,347.0765114997219,347.771803585311,348.4821355638924,349.2079011682026,349.9495062685617,350.7073694663156,351.4819223650531,352.2736098329297,353.082890375299,353.9102366174174,354.7561358401403,355.6210904943409,356.5056186310115,357.4102542201792,358.3355473888907,359.282064678268,360.2503894903608,361.2411229562765,362.2548855011167,363.2923194076143,364.3540926917156,365.440904601602,366.5534930325067,367.6926440992489,368.8592040024337,370.0540931382554,371.2783224250505,372.533266573724,373.1273532384776,373.127355290473,373.1273573050192,373.127359282802,373.1273612244947,373.127363130758,373.1273650022408,373.1273668395798,373.1273686434004,373.1273704143161,373.1273721529296,373.1273738598321,373.1273755356043,373.127377180816,373.1273787960267,374.2657880053105,375.5140821855093,376.7911593787239,378.0976642248424,379.43425599843,380.8016085623971,382.2004104420132,383.6313651614286,385.0951916713975,386.5926246897675,388.1244148965304,389.6913290083533,391.2941497761196,392.9336759347306,394.6107221158128,396.3261187220982,398.0807117575864,399.875362607592,401.7109477650271,403.5883585023938,405.5085004917215,407.4722933761408,409.4806702959241,411.534577368038,413.6349731113532,415.7828277999204,417.9791227146412,420.2248492499729,422.5210078174711,424.8686064725715,427.2686591757619,429.7221835854918,432.2301982702479,434.7937192247111,437.4137555714846
219.8,332.8622506733219,333.5970937958797,334.3184805177567,335.0266573023202,335.7218661769811,336.4043448062254,337.0743265638906,337.7320406046726,338.3777119348395,339.011561482137,339.6338061648697,340.2446589601447,340.8443289712682,341.433021494283,342.0109379219804,342.5991066889773,343.1994251746235,343.8122207540983,344.4378280649289,345.0765953549965,345.7288836955808,346.395061208227,347.0754994290377,347.7705738555908,348.4806667335269,349.2061698597017,349.9474864390637,350.7050320398541,351.4792350446178,352.2705369474119,353.0793926879923,353.9062710797648,354.7516553082622,355.6160434405494,356.4999488816952,357.4039007369318,358.3284440837592,359.2741402205358,360.2415670269431,361.2313196359113,362.2440116675129,363.280277309225,364.340774544676,365.4261898365442,366.5372445572177,367.6747034238304,368.8393851133839,370.0321750864528,371.2540406331603,372.5062399760804,373.1273532341808,373.1273552861766,373.1273573007231,373.1273592785062,373.1273612201992,373.1273631264629,373.1273649979459,373.1273668352853,373.1273686391061,373.1273704100223,373.127372148636,373.1273738555388,373.1273755313113,373.1273771765234,373.1273787917344,374.2624724345837,375.5106300457093,376.7875681674457,378.0939319131743,379.4303811379127,380.7975904558355,382.1962492730147,383.6270620344404,385.090748610001,386.5880446576035,388.1197018708716,389.686488103695,391.2891874027131,392.9285999791189,394.6055421370596,396.3208461629395,398.0753601726557,399.8699479116143,401.7054885032993,403.5828761446263,405.5030197490922,407.4668425406611,409.4752816015369,411.5292873745452,413.629823115503,415.7778642826347,417.9743978393225,420.2204214337087,422.5169424046447,424.86497654863,427.2655465674127,429.7196801018823,432.2284072466226,434.7927574339765,437.4137555714846
221.2,332.8622506733219,333.5970937957962,334.3184805175806,335.0266573020414,335.7218661765892,336.4043448057079,337.0743265632343,337.7320406038629,338.3777119338607,339.0115614809711,339.6338061634976,340.2446589585451,340.8443289694184,341.4330214921584,342.0109380157282,342.5990424830719,343.1992855757565,343.8119928480544,344.4374965853435,345.0761415946214,345.7282864080135,346.3942986299139,347.0745505131723,347.7694181270213,348.4792833152889,349.2045363928447,349.9455782792865,350.7028217775876,351.4766922366145,352.2676279308236,353.0760803908052,353.902514791645,354.7474104135605,355.6112611369434,356.4945759144163,357.3978791706654,358.3217111137633,359.2666279947549,360.2332024170544,361.2220238628177,362.2336996598191,363.2688566532967,364.3281438712872,365.4122364806703,366.5218413247881,367.6577043066897,368.8206198206934,370.0114423184256,371.2311000205775,372.4807538260629,373.1273532301131,373.1273552821091,373.127357296656,373.1273592744394,373.1273612161327,373.1273631223966,373.12736499388,373.1273668312197,373.1273686350408,373.1273704059572,373.1273721445713,373.1273738514744,373.1273755272472,373.1273771724595,373.1273787876708,374.2593335972747,375.5073619140089,376.7841683360309,378.090398400604,379.4267125004254,380.7937859499206,382.1923089897207,383.6229869590135,385.0865406345062,386.5837065994663,388.1152375309878,389.6819023704186,391.2844863928347,392.9237912045485,394.6006346898266,396.3158509159484,398.0702899969829,399.8648179126138,401.700316277798,403.5776820606371,405.4978272482841,407.4616784629168,409.470176530804,411.524276006277,413.624944648516,415.7731628421915,417.9699229435197,420.2162285215894,422.5130934516236,424.8615408026557,427.2626014475708,429.7173123094359,432.2267141460136,434.7918487667092,437.4137555714846
222.6,332.8622506733219,333.5970937957171,334.3184805174138,335.0266573017777,335.721866176218,336.404344805218,337.0743265626131,337.7320406030964,338.3777119329336,339.011561479867,339.6338061621977,340.2446589570299,340.8443289676657,341.4330214901447,342.0109380904105,342.5989818049897,343.1991537821122,343.8117777850042,344.4371845964654,345.0757161363341,345.7277277737364,346.3935854745523,347.0736615443563,347.768332681585,348.4779808233848,349.2029953705225,349.9437753979668,350.7007312251453,351.4742853412815,352.2648729319592,353.072942251981,353.898954996102,354.7433867244171,355.6067273330817,356.4894815264385,357.3921692406246,358.3153259887907,359.2595031406144,360.225268206986,361.2132052647383,362.2239157156504,363.2580196207373,364.3161578815335,365.3989955548737,366.5072265874166,367.6415802380645,368.8028294104932,369.9918010255437,371.2093884280868,372.4566554151036,373.1273532262591,373.1273552782554,373.1273572928025,373.1273592705862,373.1273612122798,373.127363118544,373.1273649900277,373.1273668273676,373.127368631189,373.1273704021057,373.1273721407201,373.1273738476235,373.1273755233966,373.1273771686092,373.1273787838207,374.2563596925484,375.5042655027473,376.7809471265093,378.0870504988637,379.4232364890535,380.790181025647,382.1885751185569,383.6191249777097,385.082552288771,386.5795945604144,388.1110054334479,389.6775548932177,391.2800293800648,392.9192318180199,394.5959815835446,396.3111144276343,398.065482355631,399.8599534634361,401.6954117266775,403.572756739855,405.4929034043377,407.4567815663141,409.4653356072556,411.5195239892361,413.620318754815,415.7687049757315,417.9656801365361,420.2122534287511,422.5094449189121,424.8582845403855,427.2598108448324,429.7150694353364,432.2251109906575,434.7909887809586,437.4137555714846
224,332.8622506733219,333.597093795642,334.3184805172556,335.0266573015278,335.7218661758666,336.4043448047542,337.0743265620247,337.7320406023705,338.3777119320555,339.0115614788211,339.6338061609668,340.2446589555945,340.8443289660053,341.4330214882364,342.0109381334462,342.5989243405838,343.1990292028187,343.8115747014235,344.4368906449667,345.0753166346718,345.7272046394067,346.3929181486578,347.0728288133269,347.7673137857826,348.4767553785264,349.2015425476897,349.9420729649075,350.6987547927311,351.4720078806494,352.2622644836655,353.0699697218374,353.8955819616183,354.7395732163479,355.6024295890329,356.4846517328639,357.3867552855206,358.3092712406407,359.2527462509736,360.2177429073886,361.2048400976411,362.2146336086374,363.2477371870937,364.3047843105442,365.3864309421304,366.4933595488815,367.6262846529501,368.7859601516751,369.9731885692307,371.1888322295738,372.4338677131905,373.1273532226076,373.1273552746041,373.1273572891515,373.1273592669355,373.1273612086293,373.1273631148938,373.1273649863777,373.1273668237179,373.1273686275397,373.1273703984566,373.1273721370712,373.1273738439749,373.1273755197482,373.1273771649611,373.127378780173,374.2535420398733,375.5013317792417,376.7778951503392,378.0838784595798,379.4199430041004,380.7867652529983,382.1850369178433,383.615465042033,385.0787722095985,386.5756968506662,388.1069935543863,389.673433315199,391.2758036844696,392.9149088340769,394.5915695507757,396.3066231772957,398.0609235084452,399.8553406438465,401.6907607952868,403.568086045898,405.4882340594469,407.4521377399519,409.4607448435577,411.5150175450707,413.6159319600231,415.7644776190301,417.9616568843911,420.2084842896721,422.5059857717519,424.8551977521992,427.2571660113895,429.7129442851499,432.2235925009423,434.7901745603867,437.4137555714846
225.4,332.8622506733219,333.597093795571,334.318480517106,335.0266573012911,335.721866175534,336.404344804315,337.0743265614679,337.7320406016834,338.3777119312246,339.0115614778312,339.6338061598012,340.2446589542355,340.8443289644329,341.4330214864291,342.0109381761422,342.5988699227676,343.1989115713668,343.8113834879375,344.4366143285111,345.074941584968,345.7267141600508,346.3922929390412,347.0720483967901,347.766357688112,348.4756034088303,349.200174307743,349.9404670373828,350.6968879766212,351.4698546283075,352.2597965315451,353.0671558397681,353.8923877450623,354.7359608739042,355.5983577085699,356.4800750328858,357.3816243699764,358.3035323744813,359.2463411610057,360.210608590534,361.1969085903201,362.2058316411864,363.2379856199807,364.293997227286,365.3745142581089,366.4802089857032,367.6117829253023,368.7699732209715,369.9555608409225,371.1693805547883,372.4123359824449,373.1273532191496,373.1273552711464,373.1273572856941,373.1273592634784,373.1273612051724,373.1273631114371,373.1273649829213,373.1273668202618,373.1273686240838,373.127370395001,373.1273721336158,373.1273738405198,373.1273755162933,373.1273771615065,373.1273787767186,374.250873815545,375.4985536397958,376.7750050161015,378.0808745853992,379.4168240411725,380.7835303516707,382.1816858734649,383.6119984292437,385.0751914656194,386.572004314918,388.1031924982703,389.6695279926315,391.2717994171581,392.9108121313607,394.5873882575198,396.3023666432903,398.0566027754525,399.8509686492729,401.6863525933479,403.5636590478276,405.4838082940977,407.4477361354304,409.4563935298333,411.5107461772945,413.6117740629753,415.7604709550144,417.9578438501007,420.2049123520159,422.502707958206,424.8522732177073,427.2546607109764,429.7109317889525,432.2221549959183,434.7894040898535,437.4137555714846
226.8,332.8622506733219,333.5970937955037,334.3184805169643,335.0266573010671,335.7218661752186,336.4043448038991,337.0743265609405,337.7320406010326,338.3777119304374,339.0115614768933,339.633806158697,340.2446589529478,340.8443289629427,341.4330214847161,342.0109381628011,342.598818092921,343.1987999782278,343.8112025401408,344.4363531612677,345.0745878157554,345.7262528793777,346.3917063698096,347.0713167957384,347.765460672747,348.4745207329943,349.1988857882284,349.938951913308,350.6951241200158,351.4678178766925,352.2574602204718,353.064490494877,353.8893608578704,354.7325366987481,355.5944970473192,356.4757350009432,357.3767581543968,358.2980890006074,359.2402652777279,360.2038402673912,361.1893830949035,362.1974791366872,363.2287306945533,364.2837581426929,365.3632017868827,366.4677246944846,367.598016757572,368.7548002370439,369.9388369919694,371.1509374141318,372.3919612829771,373.1273532158717,373.1273552678688,373.1273572824167,373.1273592602012,373.1273612018955,373.1273631081605,373.1273649796449,373.1273668169856,373.1273686208078,373.1273703917253,373.1273721303403,373.1273738372445,373.1273755130184,373.1273771582318,373.1273787734441,374.2483445159368,375.4959201577593,376.7722653743663,378.0780271141183,379.4138674432497,380.7804637808778,382.1785090564889,383.6087118071291,385.0717963057091,386.5685027746104,388.0995876602435,389.6658239042811,391.2680011573301,392.9069259117624,394.5834215555427,396.2983283596208,398.0525034111203,399.8468204995602,401.6821699583894,403.5594584610474,405.4796087699425,407.4435594374647,409.4522644596123,411.5066928840189,413.6078283741914,415.7566687298844,417.9542253593123,420.2015226921568,422.4995975134104,424.84949818731,427.2522837285491,429.7090226652482,432.2207916254695,434.7886735676855,437.4137555714846
228.2,332.8622506733219,333.5970937954399,334.31848051683,335.0266573008549,335.7218661749202,336.4043448035054,337.0743265604413,337.7320406004167,338.3777119296923,339.0115614760057,339.6338061576519,340.2446589517288,340.8443289615321,341.433021483094,342.0109381536077,342.5987690365883,343.1986944846396,343.8110317935175,344.4361071483607,345.0742550827335,345.7258196349422,346.391156047384,347.0706306752346,347.7646190392424,348.4735037367187,349.1976736075777,349.9375243345985,350.6934598616512,351.4658939322789,352.2552513472297,353.061968853092,353.8864957503787,354.7292943528566,355.5908403997334,356.4716234701737,357.3721474042858,358.2929307084285,359.2345069189846,360.1974249172694,361.1822492253095,362.1895603614111,363.2199553875283,364.274048829267,365.3524741879474,366.4558862891898,367.5849647226598,368.7404186208014,369.9229929922058,371.1334766603148,372.37269128549,373.127353212768,373.1273552647652,373.1273572793133,373.1273592570981,373.1273611987926,373.1273631050578,373.1273649765425,373.1273668138834,373.1273686177058,373.1273703886235,373.1273721272388,373.1273738341433,373.1273755099173,373.1273771551309,373.1273787703435,374.2459495684041,375.4934265611561,376.7696712504113,378.0753308647892,379.4110678117848,380.7775599253243,382.1755006624935,383.6055992235689,385.068580661781,386.565186055767,388.096172752828,389.6623146353116,391.264402352729,392.9032434842567,394.5796626229195,396.2945013888832,398.0486183836022,399.8428890938454,401.6782057500507,403.5554771397544,405.4756283751241,407.4396006136041,409.4483507317324,411.5028509534245,413.6040884345091,415.7530648042909,417.9507956618024,420.1983100188928,422.4966496745598,424.8468684951587,427.2500315638958,429.7072141508487,432.2195004423842,434.7879819572497,437.4137555714846
229.6,332.8622506733219,333.5970937953794,334.3184805167028,335.0266573006538,335.7218661746376,336.4043448031325,337.0743265599686,337.7320405998334,338.3777119289869,339.011561475165,339.633806156662,340.2446589505742,340.8443289601958,341.4330214815574,342.010938134496,342.5987224679442,343.1985945036325,343.8108703002887,344.4358747639313,345.0739411040134,345.7254114555159,346.3906385643012,347.0699864281395,347.7638290628783,348.4725484984513,349.1965334762289,349.9361794540987,350.6918896306158,351.4640763670029,352.2531625167151,353.0595824515232,353.8837827887564,354.7262229199791,355.5873754467911,356.4677265924698,357.3677766139181,358.2880402055226,359.2290468729911,360.1913412630801,361.1754834626406,362.1820493227531,363.2116309136781,364.2648372659018,365.3422955948185,366.4446532370486,367.5725805427628,368.7267749687824,369.9079665953777,371.1169251569941,372.3544465985781,373.1273532098271,373.1273552618246,373.1273572763729,373.1273592541579,373.1273611958526,373.1273631021181,373.1273649736029,373.1273668109441,373.1273686147667,373.1273703856846,373.1273721243002,373.1273738312047,373.127375506979,373.1273771521928,373.1273787674056,374.2436803647718,375.4910638915549,376.767213332883,378.0727761727746,379.4084151371784,380.7748084462994,382.1726500376205,383.6026497140865,385.0655332540377,386.5620425550985,388.0929358439178,389.6589879261678,391.2609904254571,392.8997519688672,394.5760983000177,396.2908723196982,398.0449340630381,399.8391606227485,401.6744460246778,403.5517010581852,405.4718530613961,407.4358456606251,409.4446384637383,411.4992067083033,413.6005408660975,415.7496462052185,417.9475423088718,420.1952625455679,422.493853478869,424.8443741961347,427.2478955253697,429.7054990977905,432.2182762017299,434.787326361897,437.4137555714846
231,332.8622506733219,333.5970937953221,334.3184805165822,335.0266573004635,335.7218661743698,336.4043448027792,337.0743265595207,337.732040599281,338.3777119283187,339.0115614743688,339.6338061557246,340.2446589494804,340.8443289589298,341.4330214801017,342.0109381069848,342.5986782453996,343.1984996814826,343.8107174161766,344.4356550020222,345.073644413558,345.7250263081639,346.3901512882414,347.0693809058509,347.7630872247881,348.4716512443183,349.195461388981,349.9349129647888,350.6904086884198,351.4623598626594,352.251187690666,353.0573244083054,353.8812141376655,354.7233135074228,355.5840921336359,356.4640330414066,357.363633070944,358.2834032758967,359.2238693004029,360.1855717192727,361.1690663434343,362.1749245271145,363.2037335582698,364.2560972621481,365.3326369923508,366.4339932188548,367.5608279448127,368.7138281913525,369.8937107775091,371.1012285339488,372.3371627524949,373.1273532070402,373.127355259038,373.1273572735865,373.1273592513717,373.1273611930666,373.1273630993322,373.1273649708173,373.1273668081587,373.1273686119815,373.1273703828996,373.1273721215154,373.1273738284202,373.1273755041946,373.1273771494086,373.1273787646217,374.241530000263,375.4888249597653,376.7648841447194,378.0703552726864,379.4059013681155,380.7722010130369,382.1699485827371,383.5998544241133,385.0626449826997,386.5590629324718,388.089867353498,389.6558339565169,391.2577553172748,392.8964410772292,394.5727180824983,396.287430452241,398.0414395805557,399.8356240804442,401.6708796772521,403.5481190558381,405.4682716628839,407.4322834642647,409.4411166572768,411.495749338213,413.597175126589,415.7464027474059,417.9444555714775,420.1923711105637,422.4912004585678,424.8420076624673,427.2458689972809,429.7038721085754,432.2171149745416,434.7867046281324,437.4137555714846
