"time","dynamicHX.Tc[1]","dynamicHX.Tc[2]","dynamicHX.Tc[3]","dynamicHX.Tc[4]","dynamicHX.Tc[5]","dynamicHX.Tc[6]","dynamicHX.Tc[7]","dynamicHX.Tc[8]","dynamicHX.Tc[9]","dynamicHX.Tc[10]","dynamicHX.Tc[11]","dynamicHX.Tc[12]","dynamicHX.Tc[13]","dynamicHX.Tc[14]","dynamicHX.Tc[15]","dynamicHX.Tc[16]","dynamicHX.Tc[17]","dynamicHX.Tc[18]","dynamicHX.Tc[19]","dynamicHX.Tc[20]","dynamicHX.Tc[21]","dynamicHX.Tc[22]","dynamicHX.Tc[23]","dynamicHX.Tc[24]","dynamicHX.Tc[25]","dynamicHX.Tc[26]","dynamicHX.Tc[27]","dynamicHX.Tc[28]","dynamicHX.Tc[29]","dynamicHX.Tc[30]","dynamicHX.Th[1]","dynamicHX.Th[2]","dynamicHX.Th[3]","dynamicHX.Th[4]","dynamicHX.Th[5]","dynamicHX.Th[6]","dynamicHX.Th[7]","dynamicHX.Th[8]","dynamicHX.Th[9]","dynamicHX.Th[10]","dynamicHX.Th[11]","dynamicHX.Th[12]","dynamicHX.Th[13]","dynamicHX.Th[14]","dynamicHX.Th[15]","dynamicHX.Th[16]","dynamicHX.Th[17]","dynamicHX.Th[18]","dynamicHX.Th[19]","dynamicHX.Th[20]","dynamicHX.Th[21]","dynamicHX.Th[22]","dynamicHX.Th[23]","dynamicHX.Th[24]","dynamicHX.Th[25]","dynamicHX.Th[26]","dynamicHX.Th[27]","dynamicHX.Th[28]","dynamicHX.Th[29]","dynamicHX.Th[30]"
13.2,308.950678321808,318.0784541817664,326.4818018653166,334.1096839639662,340.8088555504563,346.5165305871942,351.282102566161,355.2175007879609,358.4508268226548,361.101956761372,363.2742522490582,365.0539051663191,366.5118897021703,367.7064028626851,368.6851078381615,369.4870321700996,370.1441341532913,370.6825863379631,371.1257723446103,371.6016810023648,372.1491114031372,372.7908334548176,373.1259721111639,373.1259748240606,373.1259787052821,373.1259843206175,373.1259924875333,373.1260044071589,373.1260218535024,373.1260474486016,373.1271623390913,373.1271994891656,373.1272313545726,373.127258354923,373.1272809394859,373.1272996461615,373.127315049048,373.1273276935398,373.1273380601818,373.1273465553468,373.1273535160141,373.1273592193349,373.1273638925728,373.1273677219114,373.1273708598504,373.1273734313017,373.1273755385878,373.1273772655338,373.1273786808156,373.8471203513266,374.8515449446535,376.0632082343554,377.5342868457547,379.522254848953,382.4181940332028,386.6465350251769,392.8365470231429,401.9231451840506,415.294806490233,435.0037723107732
13.3,308.950678321808,318.0448089802082,326.3952370935985,333.9836102839104,340.6691126205851,346.3829776001314,351.1642905543699,355.1177172339467,358.3678939645479,361.0335763517472,363.218046334471,365.0077614148734,366.47402578875,367.6753412821097,368.6596310273388,369.4661388468911,370.1270016098775,370.6685389263055,371.114060447352,371.5905002787071,372.1379881485872,372.7793145631621,373.1259720800444,373.1259747915757,373.1259786717396,373.1259842863084,373.1259924526811,373.1260043719265,373.126021818006,373.126047412923,373.1271616637916,373.1271988139735,373.1272306989654,373.1272577495177,373.1272804071214,373.1272991947209,373.1273146749292,373.1273273876214,373.1273378120242,373.1273463551949,373.127353355444,373.1273590912998,373.1273637912486,373.1273676425057,373.1273707984259,373.1273733846259,373.1273755040078,373.1273772408726,373.1273786642875,373.8395978674575,374.8456448597769,376.059638986084,377.534286815506,379.5222548190015,382.418194004276,386.6465349982035,392.8365469993719,401.9231451652431,415.2948064789498,435.0037723107732
13.4,308.950678321808,318.0144306814477,326.3144356645761,333.8628336851677,340.5326551122197,346.2508544469833,351.0467992189453,355.0177634643739,358.2846388043586,360.9648640262788,363.161544977683,364.9613672722353,366.4359533005145,367.6441070552054,368.6340116921313,369.445128039582,370.1097723235962,370.6544119165781,371.1023025790427,371.5793218079643,372.1269317013635,372.7679417128587,373.1259720495536,373.1259747599199,373.1259786391867,373.1259842531109,373.1259924190298,373.126004337959,373.1260217838199,373.1260473785865,373.127160998452,373.1271981487375,373.1272300514205,373.1272571488387,373.1272798764199,373.1272987430449,373.12731429975,373.1273270804583,373.1273375627206,373.1273461540832,373.1273531941058,373.1273589626672,373.1273636894718,373.1273675627683,373.1273707367698,373.1273733378009,373.1273754693464,373.1273772161859,373.12737864778,373.8321119489519,374.8397966965216,376.0561150211947,377.5342867860761,379.5222547899564,382.4181939762927,386.6465349721531,392.8365469764448,401.9231451471189,415.2948064680845,435.0037723107732
13.5,308.950678321808,317.9870121754963,326.2390950619859,333.7473010080079,340.3996023349686,346.1203043739465,350.9297261743051,354.9176890651299,358.2010815243522,360.8958262915066,363.1047494722825,364.9147223820761,366.3976714875519,367.6126994185146,368.6082491510612,369.4239991628464,370.0924457988115,370.6402048920932,371.0904965095048,371.5681417921708,372.1159361424803,372.756706475222,373.1259720196381,373.1259747290032,373.1259786075013,373.1259842208771,373.1259923864122,373.1260043050753,373.1260217507526,373.126047345393,373.1271603429296,373.1271974933252,373.1272294119886,373.127256553112,373.1272793476343,373.1272982913126,373.1273139236019,373.1273267720832,373.1273373122751,373.1273459520054,373.1273530319913,373.1273588334296,373.1273635872353,373.1273674826919,373.1273706748747,373.1273732908196,373.127375434597,373.1273771914676,373.1273786312871,373.8246589166522,374.8339968222596,376.0526337268445,377.5342867573656,379.5222547616987,382.4181939491234,386.6465349469062,392.8365469542434,401.9231451295809,415.2948064575717,435.0037723107732
13.6,308.950678321808,317.9622620063211,326.1689184460034,333.636948695702,340.2700625178676,345.9914666501516,350.8131699854453,354.8175457628229,358.117243894363,360.8264704824207,363.0476614603716,364.8678265130646,366.3591796393042,367.5811176194993,368.5823427250829,369.4027516314257,370.0750215393169,370.6259174354341,371.07864010584,371.5569565314933,372.10499568309,372.7456006039408,373.1259719902454,373.1259746987388,373.125978576567,373.1259841894672,373.125992354671,373.1260042731049,373.1260217186245,373.1260473131567,373.127159697096,373.1271968475934,373.1272287806866,373.1272559625247,373.1272788209925,373.1272978396955,373.1273135465825,373.1273264625402,373.1273370607024,373.1273457489622,373.1273528690942,373.1273587035778,373.1273634845296,373.1273674022682,373.1273706127332,373.1273732436754,373.1273753997533,373.1273771667115,373.127378614803,373.8172351765892,374.8282416838108,376.0491925468199,377.5342867292898,379.5222547341261,382.4181939226548,386.646534922328,392.8365469326509,401.9231451125331,415.2948064473605,435.0037723107732
13.7,308.950678321808,317.9399164062158,326.1036172158892,333.531696085387,340.1441257639651,345.8644735071016,350.6972303205545,354.7173886882392,358.0331503878421,360.7568054215911,362.9902832421175,364.8206796821614,366.3204771276342,367.5493609299454,368.5562917412216,369.3813848608082,370.0574990481607,370.6115491280422,371.0667314076465,371.5457624874245,372.0941047667755,372.7346161703387,373.125971961331,373.1259746690567,373.1259785462922,373.1259841587727,373.125992323685,373.1260042419178,373.1260216872992,373.1260472817368,373.1271590608118,373.1271962114093,373.1272281575385,373.1272553772686,373.1272782967312,373.1272973883751,373.1273131687937,373.1273261518722,373.1273368080131,373.1273455449506,373.1273527054079,373.1273585731047,373.1273633813478,373.1273673214902,373.1273705503388,373.1273731963619,373.1273753648092,373.1273771419118,373.1273785983219,373.809837281191,374.8225278678652,376.0457890234215,377.5342867017733,379.5222547071505,382.4181938967907,386.6465348983329,392.8365469115837,401.9231450959064,415.2948064374051,435.0037723107732
13.8,308.950678321808,317.9197398938019,326.0429085440598,333.4314438583804,340.0218653534134,345.7394519702352,350.5820087707567,354.6172763439832,357.9488278786886,360.6868411652248,362.9326176344284,364.7732820921977,366.2815633834314,367.517428638244,368.5300955302784,369.3598982666195,370.0398778275277,370.5970995502384,371.0547686314262,371.5345562674183,372.0832580544586,372.7237455457235,373.1259719328573,373.1259746399012,373.1259785166066,373.1259841287124,373.125992293365,373.126004211419,373.1260216566777,373.1260472510314,373.1271584339402,373.1271955846408,373.1272275425516,373.1272547975154,373.1272777750784,373.1272969375353,373.1273127903441,373.1273258401274,373.1273365542213,373.1273453399698,373.1273525409262,373.1273584420031,373.1273632776828,373.1273672403511,373.1273704876846,373.1273731488725,373.1273753297587,373.1273771170628,373.1273785818386,373.8024619186601,374.8168520925412,376.0424207919809,377.534286674757,379.5222546807038,382.4181938714601,386.6465348748554,392.8365468909784,401.9231450796511,415.2948064276719,435.0037723107732
13.9,308.950678321808,317.901520746089,325.9865174497907,333.3360782723824,339.9033387157453,345.6165225193748,350.4676075387929,354.5172700819875,357.8643056329994,360.6165891404166,362.8746680846234,364.7256341934739,366.2424379232,367.4853200592166,368.5037534300876,369.3382912656439,370.0221573790694,370.5825682813505,371.0427501414837,371.5233346228997,372.0724504118296,372.7129813823164,373.1259719047923,373.1259746112264,373.125978487453,373.1259840992209,373.1259922636394,373.1260041815326,373.1260216266811,373.1260472209593,373.1271578163505,373.1271949671568,373.1272269357174,373.1272542234159,373.1272772562507,373.1272964873593,373.1273124113469,373.1273255273601,373.1273362993458,373.1273451340215,373.1273523756444,373.1273583102664,373.1273631735277,373.1273671588443,373.1273704247645,373.1273731012015,373.1273752945963,373.1273770921593,373.1273785653481,373.7951059068115,374.8112111993751,376.0390855749247,377.5342866481948,379.5222546547342,382.4181938466073,386.6465348518414,392.8365468707854,401.923145063726,415.2948064181348,435.0037723107732
14,308.950678321808,317.8850707524601,325.9341767097553,333.2454714189369,339.7885876743382,345.4957990943815,350.3541293342559,354.4174340254844,357.7796152833399,360.5460621471959,362.8164386785989,364.6777366897692,366.2031003521119,367.4530345353722,368.477264785965,369.3165632759703,370.0043372039505,370.5679548997297,371.0306744483931,371.5120944477558,372.0616769080518,372.7023166113515,373.1259718771092,373.1259745829956,373.1259784587867,373.1259840702464,373.1259922344517,373.1260041521983,373.1260215972463,373.1260471914558,373.1271572079195,373.1271943588264,373.1272263370086,373.1272536550959,373.1272767404496,373.1272960380277,373.1273120319205,373.1273252136314,373.1273360434113,373.1273449271113,373.1273522095593,373.1273581778877,373.127363068875,373.1273670769627,373.1273703615722,373.1273730533433,373.1273752593166,373.1273770671962,373.1273785488454,373.7877661920066,374.8056021524919,376.0357811811699,377.5342866220542,379.5222546292049,382.4181938221936,386.6465348292384,392.8365468509628,401.9231450480954,415.2948064087785,435.0037723107732
14.1,308.950678321808,317.8702292348284,325.8856257246027,333.1594774059991,339.6776369030784,345.377389983621,350.2416786435069,354.3178357075536,357.6947909286149,360.4752742585208,362.7579340343257,364.6295904748402,366.1635503349293,367.4205714256964,368.4506289468785,369.2947137157716,369.9864168024563,370.5532589826037,371.0185402346753,371.5008327849931,372.0509328293286,372.6917444631437,373.1259718497882,373.1259745551876,373.1259784305857,373.1259840417676,373.125992205781,373.1260041233958,373.1260215683536,373.1260471625015,373.1271566085201,373.1271937595225,373.1272257463914,373.1272530926725,373.1272762278765,373.1272955897274,373.1273116521891,373.1273248990052,373.1273357864425,373.1273447192442,373.1273520426676,373.1273580448614,373.1273629637183,373.1273669947003,373.1273702981021,373.1273730052924,373.1273752239145,373.1273770421686,373.127378532326,373.78043985718,374.8000220471482,376.0325055123831,377.5342865963167,379.5222546040966,382.4181937982017,386.6465348070315,392.8365468314964,401.9231450327491,415.2948063995965,435.0037723107732
14.2,308.950678321808,317.8568213206365,325.8406314017215,333.0779713108018,339.5705013198985,345.261384780812,350.1303497656936,354.218541517209,357.6098692140332,360.4042421523265,362.6991603772424,364.581197213247,366.1237878477537,367.3879301994254,368.4238452967789,369.2727420131254,369.9683956770846,370.5384801071625,371.006346086233,371.4895468207378,372.0402135698825,372.681258300705,373.1259718227987,373.125974527756,373.1259784027911,373.1259840137154,373.1259921775507,373.1260040950432,373.1260215399172,373.126047134008,373.1271560180231,373.1271931691216,373.1272251638472,373.1272525362628,373.1272757187193,373.1272951426351,373.1273112722748,373.1273245835472,373.1273355284663,373.1273445104267,373.1273518749674,373.1273579111824,373.1273628580522,373.1273669120513,373.1273702343483,373.1273729570435,373.127375188385,373.127377017072,373.1273785157856,373.7731240722885,374.7944680404852,376.0292565114153,377.5342865709309,379.5222545793513,382.418193774568,386.646534785167,392.8365468123335,401.9231450176444,415.2948063905584,435.0037723107732
14.3,308.950678321808,317.844721296152,325.7989555221309,333.0007901085148,339.4671757375832,345.1478745739371,350.0202448520257,354.1196234024703,357.5248890965483,360.3329830595732,362.6401239107805,364.5325584665587,366.0838128009303,367.3551102959808,368.3969132078908,369.2506475913943,369.950273327951,370.5236178489541,370.9940909003209,371.4782338869147,372.0295147942466,372.6708518681058,373.1259717961263,373.1259745006885,373.1259783753926,373.1259839860818,373.1259921497547,373.1260040671359,373.1260215119337,373.1260471059725,373.1271554363066,373.1271925875004,373.1272245893244,373.1272519859529,373.1272752131584,373.1272946969348,373.1273108923094,373.1273242673307,373.1273352695147,373.1273443006679,373.1273517064575,373.1273577768461,373.1273627518708,373.1273668290101,373.1273701703057,373.1273729085914,373.1273751527235,373.1273769919019,373.1273784992198,373.7658161660585,374.7889374546518,376.0260322392112,377.5342865458878,379.5222545549613,382.4181937512873,386.646534763638,392.8365467934689,401.9231450027788,415.2948063816643,435.0037723107732
14.4,308.950678321808,317.833803402535,325.7603774603244,332.927779334091,339.3676454304535,345.0369371472917,349.9114592770682,354.0211528761019,357.4398916448834,360.2615163022072,362.5808321450426,364.4836764383145,366.0436253718406,367.3221112523536,368.3698320843203,369.2284298831387,369.9320492571814,370.5086717833883,370.9817735693476,371.4668914411743,372.0188323065713,372.6605190886847,373.1259717697525,373.1259744739628,373.1259783483652,373.1259839588398,373.1259921223644,373.1260040396441,373.1260214843727,373.1260470783641,373.1271548632491,373.1271920145376,373.1272240227746,373.1272514418217,373.1272747113624,373.1272942528033,373.1273105124248,373.1273239504323,373.1273350096228,373.1273440899793,373.1273515371383,373.1273576418483,373.1273626451687,373.1273667455711,373.1273701059689,373.1273728599315,373.1273751169254,373.127376966654,373.1273784826249,373.7585135624014,374.7834276933723,376.0228308123159,377.5342865211667,379.5222545309047,382.4181937283357,386.6465347424227,392.8365467748838,401.9231449881355,415.2948063729043,435.0037723107732
14.5,308.950678321808,317.8239432618716,325.7246917288242,332.8587922460427,339.2718875580762,344.9286380215349,349.8040816483849,353.9232006561926,357.3549197858102,360.1898632094703,362.5212938996344,364.434553996317,366.0032260216967,367.2889327117253,368.34260136564,369.2060883314064,369.9137229693286,370.4936414858649,370.9693929904851,371.4555170551513,372.0081620510712,372.6502540646937,373.125971743656,373.1259744475494,373.1259783216723,373.125983931947,373.1259920953335,373.1260040125185,373.1260214571824,373.1260470511297,373.1271542987308,373.1271914501123,373.1272234641486,373.1272509039393,373.1272742134864,373.1272938104094,373.1273101327521,373.1273236329321,373.1273347488298,373.1273438783751,373.1273513670115,373.1273575061855,373.1273625379409,373.1273666617289,373.1273700413329,373.1273728110589,373.1273750809863,373.1273769413244,373.1273784659969,373.7512137768103,374.7779362420068,376.0196504027638,377.5342864967374,379.5222545071468,382.4181937056791,386.6465347214845,392.8365467565459,401.9231449736892,415.2948063642623,435.0037723107732
14.6,308.950678321808,317.8150510138663,325.6916990240568,332.7936565834512,339.1798579394479,344.8230382560805,349.6982051177761,353.8258425849711,357.2700193558576,360.118046220996,362.4615182633178,364.3851940161787,365.9626151781393,367.2555742942308,368.3152204804103,369.1836223743909,369.8952939664914,370.4785265301538,370.9569482770447,371.4441084714949,371.9975002118477,372.6400512351158,373.1259717178244,373.1259744214368,373.1259782953034,373.125983905394,373.1259920686532,373.1260039857509,373.1260214303553,373.126047024262,373.1271537426337,373.1271908941073,373.1272229133814,373.1272503723559,373.1272737196801,373.1272933699282,373.1273097534309,373.1273233149156,373.1273344871773,373.1273436658705,373.1273511960793,373.1273573698549,373.1273624301826,373.1273665774788,373.127369976393,373.1273727619694,373.1273750449022,373.1273769159091,373.1273784493322,373.7439144783558,374.7724607320355,376.0164892869426,377.5342864725897,379.5222544836786,382.4181936833089,386.6465347008167,392.8365467384488,401.9231449594336,415.2948063557359,435.0037723107732
