"time","dynamicHX.Tc[1]","dynamicHX.Tc[2]","dynamicHX.Tc[3]","dynamicHX.Tc[4]","dynamicHX.Tc[5]","dynamicHX.Tc[6]","dynamicHX.Tc[7]","dynamicHX.Tc[8]","dynamicHX.Tc[9]","dynamicHX.Tc[10]","dynamicHX.Tc[11]","dynamicHX.Tc[12]","dynamicHX.Tc[13]","dynamicHX.Tc[14]","dynamicHX.Tc[15]","dynamicHX.Tc[16]","dynamicHX.Tc[17]","dynamicHX.Tc[18]","dynamicHX.Tc[19]","dynamicHX.Tc[20]","dynamicHX.Tc[21]","dynamicHX.Tc[22]","dynamicHX.Tc[23]","dynamicHX.Tc[24]","dynamicHX.Tc[25]","dynamicHX.Tc[26]","dynamicHX.Tc[27]","dynamicHX.Tc[28]","dynamicHX.Tc[29]","dynamicHX.Tc[30]","dynamicHX.Th[1]","dynamicHX.Th[2]","dynamicHX.Th[3]","dynamicHX.Th[4]","dynamicHX.Th[5]","dynamicHX.Th[6]","dynamicHX.Th[7]","dynamicHX.Th[8]","dynamicHX.Th[9]","dynamicHX.Th[10]","dynamicHX.Th[11]","dynamicHX.Th[12]","dynamicHX.Th[13]","dynamicHX.Th[14]","dynamicHX.Th[15]","dynamicHX.Th[16]","dynamicHX.Th[17]","dynamicHX.Th[18]","dynamicHX.Th[19]","dynamicHX.Th[20]","dynamicHX.Th[21]","dynamicHX.Th[22]","dynamicHX.Th[23]","dynamicHX.Th[24]","dynamicHX.Th[25]","dynamicHX.Th[26]","dynamicHX.Th[27]","dynamicHX.Th[28]","dynamicHX.Th[29]","dynamicHX.Th[30]","dynamicHX.Tw[1]","dynamicHX.Tw[2]","dynamicHX.Tw[3]","dynamicHX.Tw[4]","dynamicHX.Tw[5]","dynamicHX.Tw[6]","dynamicHX.Tw[7]","dynamicHX.Tw[8]","dynamicHX.Tw[9]","dynamicHX.Tw[10]","dynamicHX.Tw[11]","dynamicHX.Tw[12]","dynamicHX.Tw[13]","dynamicHX.Tw[14]","dynamicHX.Tw[15]","dynamicHX.Tw[16]","dynamicHX.Tw[17]","dynamicHX.Tw[18]","dynamicHX.Tw[19]","dynamicHX.Tw[20]","dynamicHX.Tw[21]","dynamicHX.Tw[22]","dynamicHX.Tw[23]","dynamicHX.Tw[24]","dynamicHX.Tw[25]","dynamicHX.Tw[26]","dynamicHX.Tw[27]","dynamicHX.Tw[28]","dynamicHX.Tw[29]","dynamicHX.Tw[30]"
40,308.950678321808,360.1819370707627,370.5064262569727,372.5960637515464,373.0196411796513,373.1055308452271,373.1229480792474,373.1259710226522,373.1259710372048,373.1259710517575,373.1259710663103,373.1259710808631,373.125971095416,373.125971109969,373.125971124522,373.1259711390752,373.1259711536284,373.1259711681818,373.1259711827352,373.1259711972888,373.1259712118425,373.1259712263964,373.1259712409503,373.1259712555045,373.1259712700587,373.1259712982708,373.1259716411484,373.1259758101775,373.1260267387454,373.1266664965163,373.1262146637075,373.1271435939888,373.1273309737135,373.1273689108761,373.1273766014304,373.1273781608828,373.1273784771191,373.1273785412483,373.127378561622,373.1273785819956,373.1273786023694,373.1273786227433,373.1273786431172,373.1273786634912,373.1273786838653,373.1273787042395,373.1273787246138,373.1273787449882,373.1273787653626,373.1273787857371,373.1273788061117,373.1273788264864,373.1273788468612,373.1273788672361,373.127378887611,373.1286998838647,373.1591345717028,373.5292025574478,378.0518166608941,435.0037723107732,341.0384464927579,366.6545403329947,371.8168786165376,372.8617163324232,373.0735088914167,373.1164545035621,373.1251632784331,373.1266747819503,373.1266747994134,373.1266748168765,373.1266748343398,373.1266748518032,373.1266748692667,373.1266748867301,373.1266749041937,373.1266749216574,373.1266749391212,373.1266749565851,373.126674974049,373.1266749915131,373.1266750089773,373.1266750264416,373.126675043906,373.1266750613706,373.1266750788353,373.1273355910685,373.1425531064263,373.3275891838133,375.5889216998203,404.0652194036451
40.4,308.950678321808,360.1819370707126,370.5064262568655,372.5960637514258,373.019641179555,373.105530845166,373.1229480792145,373.1259710226522,373.1259710372048,373.1259710517575,373.1259710663103,373.1259710808631,373.125971095416,373.125971109969,373.125971124522,373.1259711390752,373.1259711536284,373.1259711681818,373.1259711827352,373.1259711972888,373.1259712118425,373.1259712263962,373.1259712409502,373.1259712555043,373.1259712700586,373.1259712982705,373.1259716411482,373.1259758101773,373.1260267387452,373.1266664965161,373.1262146637075,373.1271435939888,373.1273309737135,373.1273689108761,373.1273766014304,373.1273781608828,373.1273784771191,373.1273785412483,373.127378561622,373.1273785819956,373.1273786023694,373.1273786227433,373.1273786431172,373.1273786634912,373.1273786838653,373.1273787042395,373.1273787246138,373.1273787449882,373.1273787653626,373.1273787857371,373.1273788061117,373.1273788264864,373.1273788468612,373.1273788672361,373.127378887611,373.1286998838646,373.1591345717026,373.5292025574475,378.0518166608939,435.0037723107732,341.0384464927579,366.6545403329425,371.8168786164318,372.8617163323101,373.0735088913306,373.1164545035097,373.1251632784058,373.1266747819503,373.1266747994134,373.1266748168765,373.1266748343398,373.1266748518032,373.1266748692667,373.1266748867301,373.1266749041937,373.1266749216574,373.1266749391212,373.1266749565851,373.126674974049,373.1266749915131,373.1266750089773,373.1266750264416,373.1266750439059,373.1266750613705,373.1266750788351,373.1273355910682,373.142553106426,373.3275891838131,375.5889216998201,404.065219403645
40.8,308.950678321808,360.1819370706625,370.5064262567584,372.5960637513051,373.0196411794588,373.1055308451047,373.1229480791814,373.1259710226522,373.1259710372048,373.1259710517575,373.1259710663103,373.1259710808631,373.125971095416,373.125971109969,373.125971124522,373.1259711390751,373.1259711536284,373.1259711681817,373.1259711827352,373.1259711972887,373.1259712118424,373.1259712263962,373.1259712409502,373.1259712555042,373.1259712700584,373.1259712982704,373.1259716411481,373.1259758101771,373.1260267387449,373.1266664965159,373.1262146637075,373.1271435939888,373.1273309737135,373.1273689108761,373.1273766014304,373.1273781608828,373.1273784771191,373.1273785412483,373.127378561622,373.1273785819956,373.1273786023694,373.1273786227433,373.1273786431172,373.1273786634912,373.1273786838653,373.1273787042395,373.1273787246138,373.1273787449882,373.1273787653626,373.1273787857371,373.1273788061117,373.1273788264864,373.1273788468612,373.1273788672361,373.127378887611,373.1286998838643,373.1591345717023,373.5292025574474,378.0518166608937,435.0037723107732,341.0384464927579,366.6545403328903,371.816878616326,372.861716332197,373.0735088912445,373.1164545034571,373.1251632783786,373.1266747819503,373.1266747994134,373.1266748168765,373.1266748343398,373.1266748518032,373.1266748692667,373.1266748867301,373.1266749041937,373.1266749216574,373.1266749391211,373.1266749565851,373.126674974049,373.126674991513,373.1266750089773,373.1266750264415,373.1266750439059,373.1266750613705,373.126675078835,373.127335591068,373.1425531064258,373.3275891838128,375.5889216998199,404.0652194036449
41.2,308.950678321808,360.1819370706124,370.5064262566512,372.5960637511844,373.0196411793625,373.1055308450435,373.1229480791482,373.1259710226522,373.1259710372048,373.1259710517575,373.1259710663103,373.1259710808631,373.125971095416,373.125971109969,373.125971124522,373.1259711390751,373.1259711536284,373.1259711681817,373.1259711827351,373.1259711972887,373.1259712118423,373.1259712263961,373.12597124095,373.1259712555041,373.1259712700583,373.1259712982702,373.1259716411478,373.1259758101769,373.1260267387448,373.1266664965157,373.1262146637075,373.1271435939888,373.1273309737135,373.127368910876,373.1273766014304,373.1273781608828,373.1273784771191,373.1273785412483,373.127378561622,373.1273785819956,373.1273786023694,373.1273786227433,373.1273786431172,373.1273786634912,373.1273786838653,373.1273787042395,373.1273787246138,373.1273787449882,373.1273787653626,373.1273787857371,373.1273788061117,373.1273788264864,373.1273788468612,373.1273788672361,373.127378887611,373.1286998838638,373.1591345717021,373.5292025574472,378.0518166608935,435.0037723107732,341.0384464927578,366.6545403328381,371.8168786162202,372.8617163320839,373.0735088911584,373.1164545034046,373.1251632783514,373.1266747819503,373.1266747994134,373.1266748168765,373.1266748343398,373.1266748518032,373.1266748692667,373.1266748867301,373.1266749041937,373.1266749216574,373.1266749391211,373.126674956585,373.1266749740489,373.126674991513,373.1266750089772,373.1266750264415,373.1266750439058,373.1266750613704,373.126675078835,373.1273355910678,373.1425531064256,373.3275891838126,375.5889216998197,404.0652194036448
41.6,308.950678321808,360.1819370705622,370.5064262565439,372.5960637510638,373.0196411792664,373.1055308449824,373.1229480791154,373.1259710226522,373.1259710372048,373.1259710517575,373.1259710663103,373.1259710808631,373.125971095416,373.125971109969,373.125971124522,373.1259711390751,373.1259711536284,373.1259711681816,373.1259711827351,373.1259711972886,373.1259712118423,373.125971226396,373.1259712409499,373.125971255504,373.1259712700581,373.12597129827,373.1259716411477,373.1259758101767,373.1260267387445,373.1266664965155,373.1262146637075,373.1271435939888,373.1273309737135,373.127368910876,373.1273766014304,373.1273781608828,373.1273784771191,373.1273785412483,373.127378561622,373.1273785819956,373.1273786023694,373.1273786227433,373.1273786431172,373.1273786634912,373.1273786838653,373.1273787042395,373.1273787246138,373.1273787449882,373.1273787653626,373.1273787857371,373.1273788061117,373.1273788264864,373.1273788468612,373.1273788672361,373.127378887611,373.1286998838636,373.1591345717017,373.5292025574469,378.0518166608932,435.0037723107732,341.0384464927578,366.6545403327859,371.8168786161144,372.8617163319709,373.0735088910723,373.1164545033521,373.1251632783241,373.1266747819503,373.1266747994134,373.1266748168765,373.1266748343398,373.1266748518032,373.1266748692667,373.1266748867301,373.1266749041937,373.1266749216574,373.1266749391211,373.126674956585,373.1266749740489,373.126674991513,373.1266750089771,373.1266750264414,373.1266750439057,373.1266750613703,373.1266750788349,373.1273355910676,373.1425531064253,373.3275891838123,375.5889216998194,404.0652194036447
42,308.950678321808,360.1819370705121,370.5064262564368,372.5960637509432,373.0196411791702,373.1055308449211,373.1229480790825,373.1259710226522,373.1259710372048,373.1259710517575,373.1259710663103,373.1259710808631,373.125971095416,373.125971109969,373.125971124522,373.1259711390751,373.1259711536284,373.1259711681816,373.125971182735,373.1259711972885,373.1259712118422,373.125971226396,373.1259712409499,373.1259712555038,373.125971270058,373.1259712982699,373.1259716411474,373.1259758101765,373.1260267387444,373.1266664965153,373.1262146637075,373.1271435939887,373.1273309737135,373.127368910876,373.1273766014304,373.1273781608828,373.1273784771191,373.1273785412483,373.127378561622,373.1273785819956,373.1273786023694,373.1273786227433,373.1273786431172,373.1273786634912,373.1273786838653,373.1273787042395,373.1273787246138,373.1273787449882,373.1273787653626,373.1273787857371,373.1273788061117,373.1273788264864,373.1273788468612,373.1273788672361,373.127378887611,373.1286998838634,373.1591345717015,373.5292025574468,378.0518166608931,435.0037723107732,341.0384464927578,366.6545403327337,371.8168786160086,372.8617163318577,373.0735088909862,373.1164545032996,373.1251632782968,373.1266747819503,373.1266747994134,373.1266748168765,373.1266748343398,373.1266748518032,373.1266748692667,373.1266748867301,373.1266749041937,373.1266749216574,373.1266749391211,373.126674956585,373.1266749740489,373.126674991513,373.1266750089771,373.1266750264414,373.1266750439057,373.1266750613702,373.1266750788348,373.1273355910674,373.1425531064251,373.3275891838121,375.5889216998192,404.0652194036446
42.4,308.950678321808,360.181937070462,370.5064262563295,372.5960637508226,373.019641179074,373.10553084486,373.1229480790494,373.1259710226522,373.1259710372048,373.1259710517575,373.1259710663103,373.1259710808631,373.125971095416,373.125971109969,373.125971124522,373.1259711390751,373.1259711536283,373.1259711681816,373.125971182735,373.1259711972885,373.1259712118422,373.1259712263959,373.1259712409498,373.1259712555037,373.1259712700578,373.1259712982697,373.1259716411473,373.1259758101763,373.1260267387441,373.126666496515,373.1262146637075,373.1271435939887,373.1273309737135,373.127368910876,373.1273766014304,373.1273781608828,373.1273784771191,373.1273785412483,373.127378561622,373.1273785819956,373.1273786023694,373.1273786227433,373.1273786431172,373.1273786634912,373.1273786838653,373.1273787042395,373.1273787246138,373.1273787449882,373.1273787653626,373.1273787857371,373.1273788061117,373.1273788264864,373.1273788468612,373.1273788672361,373.127378887611,373.1286998838632,373.1591345717013,373.5292025574465,378.0518166608929,435.0037723107732,341.0384464927578,366.6545403326815,371.8168786159028,372.8617163317447,373.0735088909001,373.1164545032472,373.1251632782696,373.1266747819503,373.1266747994134,373.1266748168765,373.1266748343398,373.1266748518032,373.1266748692667,373.1266748867301,373.1266749041937,373.1266749216574,373.1266749391211,373.126674956585,373.1266749740489,373.1266749915129,373.1266750089771,373.1266750264413,373.1266750439056,373.1266750613702,373.1266750788347,373.1273355910672,373.1425531064248,373.3275891838119,375.588921699819,404.0652194036444
42.8,308.950678321808,360.1819370704118,370.5064262562224,372.5960637507021,373.0196411789778,373.1055308447988,373.1229480790165,373.1259710226522,373.1259710372048,373.1259710517575,373.1259710663103,373.1259710808631,373.125971095416,373.1259711099689,373.125971124522,373.1259711390751,373.1259711536283,373.1259711681816,373.125971182735,373.1259711972885,373.1259712118421,373.1259712263958,373.1259712409496,373.1259712555036,373.1259712700577,373.1259712982695,373.125971641147,373.1259758101761,373.1260267387439,373.1266664965149,373.1262146637074,373.1271435939887,373.1273309737135,373.127368910876,373.1273766014304,373.1273781608828,373.1273784771191,373.1273785412483,373.127378561622,373.1273785819956,373.1273786023694,373.1273786227433,373.1273786431172,373.1273786634912,373.1273786838653,373.1273787042395,373.1273787246138,373.1273787449882,373.1273787653626,373.1273787857371,373.1273788061117,373.1273788264864,373.1273788468612,373.1273788672361,373.127378887611,373.1286998838631,373.1591345717011,373.5292025574463,378.0518166608927,435.0037723107732,341.0384464927578,366.6545403326293,371.816878615797,372.8617163316316,373.073508890814,373.1164545031946,373.1251632782423,373.1266747819503,373.1266747994134,373.1266748168765,373.1266748343398,373.1266748518032,373.1266748692667,373.1266748867301,373.1266749041937,373.1266749216574,373.1266749391211,373.126674956585,373.1266749740489,373.1266749915129,373.126675008977,373.1266750264413,373.1266750439055,373.1266750613701,373.1266750788346,373.1273355910669,373.1425531064246,373.3275891838116,375.5889216998187,404.0652194036443
43.2,308.950678321808,360.1819370703617,370.506426256115,372.5960637505813,373.0196411788815,373.1055308447378,373.1229480789834,373.1259710226522,373.1259710372048,373.1259710517575,373.1259710663103,373.1259710808631,373.125971095416,373.1259711099689,373.125971124522,373.1259711390751,373.1259711536283,373.1259711681816,373.125971182735,373.1259711972884,373.1259712118421,373.1259712263957,373.1259712409496,373.1259712555035,373.1259712700576,373.1259712982693,373.1259716411469,373.1259758101759,373.1260267387437,373.1266664965146,373.1262146637074,373.1271435939887,373.1273309737135,373.127368910876,373.1273766014304,373.1273781608828,373.1273784771191,373.1273785412483,373.127378561622,373.1273785819956,373.1273786023694,373.1273786227433,373.1273786431172,373.1273786634912,373.1273786838653,373.1273787042395,373.1273787246138,373.1273787449882,373.1273787653626,373.1273787857371,373.1273788061117,373.1273788264864,373.1273788468612,373.1273788672361,373.127378887611,373.1286998838627,373.1591345717009,373.5292025574462,378.0518166608923,435.0037723107732,341.0384464927578,366.6545403325771,371.8168786156912,372.8617163315185,373.0735088907279,373.1164545031421,373.1251632782151,373.1266747819503,373.1266747994134,373.1266748168765,373.1266748343398,373.1266748518032,373.1266748692667,373.1266748867301,373.1266749041937,373.1266749216574,373.1266749391211,373.126674956585,373.1266749740489,373.1266749915129,373.126675008977,373.1266750264413,373.1266750439055,373.12667506137,373.1266750788345,373.1273355910667,373.1425531064244,373.3275891838114,375.5889216998185,404.0652194036442
43.6,308.950678321808,360.1819370703117,370.506426256008,372.5960637504607,373.0196411787853,373.1055308446765,373.1229480789505,373.1259710226522,373.1259710372048,373.1259710517575,373.1259710663103,373.1259710808631,373.125971095416,373.1259711099689,373.125971124522,373.1259711390751,373.1259711536283,373.1259711681815,373.1259711827349,373.1259711972884,373.125971211842,373.1259712263957,373.1259712409495,373.1259712555034,373.1259712700574,373.1259712982692,373.1259716411466,373.1259758101757,373.1260267387435,373.1266664965145,373.1262146637074,373.1271435939887,373.1273309737135,373.127368910876,373.1273766014304,373.1273781608828,373.1273784771191,373.1273785412483,373.127378561622,373.1273785819956,373.1273786023694,373.1273786227433,373.1273786431172,373.1273786634912,373.1273786838653,373.1273787042395,373.1273787246138,373.1273787449882,373.1273787653626,373.1273787857371,373.1273788061117,373.1273788264864,373.1273788468612,373.1273788672361,373.127378887611,373.1286998838625,373.1591345717006,373.529202557446,378.0518166608922,435.0037723107732,341.0384464927578,366.6545403325249,371.8168786155854,372.8617163314054,373.0735088906418,373.1164545030896,373.1251632781879,373.1266747819503,373.1266747994134,373.1266748168765,373.1266748343398,373.1266748518032,373.1266748692667,373.1266748867301,373.1266749041937,373.1266749216574,373.1266749391211,373.126674956585,373.1266749740488,373.1266749915128,373.126675008977,373.1266750264412,373.1266750439054,373.12667506137,373.1266750788345,373.1273355910665,373.1425531064241,373.3275891838111,375.5889216998182,404.0652194036441
44,308.950678321808,360.1819370702614,370.5064262559006,372.5960637503401,373.0196411786891,373.1055308446152,373.1229480789175,373.1259710226522,373.1259710372048,373.1259710517575,373.1259710663103,373.1259710808631,373.125971095416,373.1259711099689,373.125971124522,373.1259711390751,373.1259711536283,373.1259711681815,373.1259711827349,373.1259711972884,373.1259712118419,373.1259712263956,373.1259712409494,373.1259712555033,373.1259712700573,373.125971298269,373.1259716411465,373.1259758101755,373.1260267387433,373.1266664965142,373.1262146637074,373.1271435939886,373.1273309737134,373.127368910876,373.1273766014303,373.1273781608828,373.1273784771191,373.1273785412483,373.127378561622,373.1273785819956,373.1273786023694,373.1273786227433,373.1273786431172,373.1273786634912,373.1273786838653,373.1273787042395,373.1273787246138,373.1273787449882,373.1273787653626,373.1273787857371,373.1273788061117,373.1273788264864,373.1273788468612,373.1273788672361,373.127378887611,373.1286998838624,373.1591345717004,373.5292025574456,378.051816660892,435.0037723107732,341.0384464927578,366.6545403324727,371.8168786154797,372.8617163312923,373.0735088905557,373.1164545030371,373.1251632781606,373.1266747819503,373.1266747994134,373.1266748168765,373.1266748343398,373.1266748518032,373.1266748692667,373.1266748867301,373.1266749041937,373.1266749216574,373.1266749391211,373.1266749565849,373.1266749740488,373.1266749915128,373.1266750089769,373.1266750264411,373.1266750439054,373.1266750613699,373.1266750788344,373.1273355910662,373.1425531064239,373.3275891838109,375.588921699818,404.065219403644
44.4,308.950678321808,360.1819370702114,370.5064262557935,372.5960637502196,373.0196411785928,373.105530844554,373.1229480788845,373.1259710226522,373.1259710372048,373.1259710517575,373.1259710663103,373.1259710808631,373.125971095416,373.1259711099689,373.125971124522,373.1259711390751,373.1259711536283,373.1259711681815,373.1259711827349,373.1259711972883,373.1259712118418,373.1259712263955,373.1259712409492,373.1259712555031,373.1259712700571,373.1259712982688,373.1259716411462,373.1259758101753,373.1260267387431,373.126666496514,373.1262146637074,373.1271435939886,373.1273309737134,373.127368910876,373.1273766014303,373.1273781608828,373.1273784771191,373.1273785412483,373.127378561622,373.1273785819956,373.1273786023694,373.1273786227433,373.1273786431172,373.1273786634912,373.1273786838653,373.1273787042395,373.1273787246138,373.1273787449882,373.1273787653626,373.1273787857371,373.1273788061117,373.1273788264864,373.1273788468612,373.1273788672361,373.127378887611,373.1286998838622,373.1591345717001,373.5292025574453,378.0518166608917,435.0037723107732,341.0384464927577,366.6545403324205,371.8168786153739,372.8617163311793,373.0735088904696,373.1164545029846,373.1251632781334,373.1266747819503,373.1266747994134,373.1266748168765,373.1266748343398,373.1266748518032,373.1266748692666,373.1266748867301,373.1266749041937,373.1266749216574,373.126674939121,373.1266749565849,373.1266749740488,373.1266749915127,373.1266750089769,373.1266750264411,373.1266750439053,373.1266750613698,373.1266750788342,373.127335591066,373.1425531064236,373.3275891838106,375.5889216998178,404.0652194036439
44.8,308.950678321808,360.1819370701612,370.5064262556862,372.5960637500988,373.0196411784967,373.1055308444929,373.1229480788514,373.1259710226522,373.1259710372048,373.1259710517575,373.1259710663103,373.1259710808631,373.125971095416,373.1259711099689,373.125971124522,373.125971139075,373.1259711536282,373.1259711681815,373.1259711827348,373.1259711972883,373.1259712118418,373.1259712263954,373.1259712409492,373.125971255503,373.1259712700569,373.1259712982687,373.1259716411461,373.1259758101751,373.126026738743,373.1266664965138,373.1262146637073,373.1271435939886,373.1273309737134,373.127368910876,373.1273766014303,373.1273781608828,373.1273784771191,373.1273785412483,373.127378561622,373.1273785819956,373.1273786023694,373.1273786227433,373.1273786431172,373.1273786634912,373.1273786838653,373.1273787042395,373.1273787246138,373.1273787449882,373.1273787653626,373.1273787857371,373.1273788061117,373.1273788264864,373.1273788468612,373.1273788672361,373.127378887611,373.1286998838619,373.1591345716998,373.529202557445,378.0518166608915,435.0037723107732,341.0384464927577,366.6545403323683,371.8168786152681,372.8617163310661,373.0735088903835,373.1164545029321,373.1251632781061,373.1266747819503,373.1266747994134,373.1266748168765,373.1266748343398,373.1266748518032,373.1266748692666,373.1266748867301,373.1266749041937,373.1266749216573,373.126674939121,373.1266749565849,373.1266749740487,373.1266749915127,373.1266750089769,373.126675026441,373.1266750439053,373.1266750613697,373.1266750788342,373.1273355910658,373.1425531064234,373.3275891838104,375.5889216998175,404.0652194036438
45.2,308.950678321808,360.1819370701111,370.5064262555791,372.5960637499782,373.0196411784004,373.1055308444318,373.1229480788185,373.1259710226522,373.1259710372048,373.1259710517575,373.1259710663103,373.1259710808631,373.125971095416,373.1259711099689,373.1259711245219,373.125971139075,373.1259711536282,373.1259711681815,373.1259711827348,373.1259711972882,373.1259712118417,373.1259712263953,373.1259712409491,373.1259712555029,373.1259712700568,373.1259712982685,373.1259716411458,373.1259758101749,373.1260267387427,373.1266664965136,373.1262146637073,373.1271435939886,373.1273309737134,373.127368910876,373.1273766014303,373.1273781608828,373.1273784771191,373.1273785412483,373.127378561622,373.1273785819956,373.1273786023694,373.1273786227433,373.1273786431172,373.1273786634912,373.1273786838653,373.1273787042395,373.1273787246138,373.1273787449882,373.1273787653626,373.1273787857371,373.1273788061117,373.1273788264864,373.1273788468612,373.1273788672361,373.127378887611,373.1286998838617,373.1591345716996,373.5292025574446,378.0518166608914,435.0037723107732,341.0384464927577,366.6545403323161,371.8168786151622,372.8617163309531,373.0735088902974,373.1164545028796,373.1251632780788,373.1266747819503,373.1266747994134,373.1266748168765,373.1266748343398,373.1266748518032,373.1266748692666,373.1266748867301,373.1266749041937,373.1266749216573,373.126674939121,373.1266749565848,373.1266749740487,373.1266749915127,373.1266750089768,373.126675026441,373.1266750439052,373.1266750613697,373.1266750788341,373.1273355910656,373.1425531064232,373.3275891838102,375.5889216998173,404.0652194036437
45.6,308.950678321808,360.1819370700609,370.5064262554718,372.5960637498576,373.0196411783043,373.1055308443705,373.1229480787856,373.1259710226522,373.1259710372048,373.1259710517575,373.1259710663103,373.1259710808631,373.125971095416,373.1259711099689,373.1259711245219,373.125971139075,373.1259711536282,373.1259711681814,373.1259711827348,373.1259711972882,373.1259712118417,373.1259712263953,373.125971240949,373.1259712555027,373.1259712700567,373.1259712982683,373.1259716411457,373.1259758101747,373.1260267387425,373.1266664965135,373.1262146637073,373.1271435939886,373.1273309737134,373.127368910876,373.1273766014303,373.1273781608828,373.1273784771191,373.1273785412483,373.127378561622,373.1273785819956,373.1273786023694,373.1273786227433,373.1273786431172,373.1273786634912,373.1273786838653,373.1273787042395,373.1273787246138,373.1273787449882,373.1273787653626,373.1273787857371,373.1273788061117,373.1273788264864,373.1273788468612,373.1273788672361,373.127378887611,373.1286998838615,373.1591345716993,373.5292025574444,378.0518166608911,435.0037723107732,341.0384464927577,366.6545403322639,371.8168786150565,372.86171633084,373.0735088902113,373.1164545028271,373.1251632780516,373.1266747819503,373.1266747994134,373.1266748168765,373.1266748343398,373.1266748518032,373.1266748692666,373.1266748867301,373.1266749041937,373.1266749216573,373.126674939121,373.1266749565848,373.1266749740487,373.1266749915127,373.1266750089768,373.1266750264409,373.1266750439052,373.1266750613696,373.126675078834,373.1273355910653,373.142553106423,373.3275891838099,375.5889216998171,404.0652194036435
46,308.950678321808,360.1819370700109,370.5064262553647,372.5960637497369,373.0196411782081,373.1055308443094,373.1229480787525,373.1259710226522,373.1259710372048,373.1259710517575,373.1259710663103,373.1259710808631,373.125971095416,373.1259711099689,373.1259711245219,373.125971139075,373.1259711536282,373.1259711681814,373.1259711827348,373.1259711972882,373.1259712118416,373.1259712263952,373.1259712409489,373.1259712555026,373.1259712700565,373.1259712982681,373.1259716411454,373.1259758101745,373.1260267387423,373.1266664965132,373.1262146637073,373.1271435939886,373.1273309737134,373.127368910876,373.1273766014303,373.1273781608828,373.1273784771191,373.1273785412483,373.127378561622,373.1273785819956,373.1273786023694,373.1273786227433,373.1273786431172,373.1273786634912,373.1273786838653,373.1273787042395,373.1273787246138,373.1273787449882,373.1273787653626,373.1273787857371,373.1273788061117,373.1273788264864,373.1273788468612,373.1273788672361,373.127378887611,373.1286998838613,373.1591345716992,373.5292025574441,378.0518166608908,435.0037723107732,341.0384464927577,366.6545403322117,371.8168786149507,372.8617163307269,373.0735088901252,373.1164545027746,373.1251632780243,373.1266747819503,373.1266747994134,373.1266748168765,373.1266748343398,373.1266748518032,373.1266748692666,373.1266748867301,373.1266749041937,373.1266749216573,373.126674939121,373.1266749565848,373.1266749740487,373.1266749915126,373.1266750089767,373.1266750264409,373.1266750439051,373.1266750613695,373.1266750788339,373.1273355910651,373.1425531064227,373.3275891838097,375.5889216998169,404.0652194036434
46.4,308.950678321808,360.1819370699607,370.5064262552574,372.5960637496165,373.0196411781117,373.1055308442481,373.1229480787196,373.1259710226522,373.1259710372048,373.1259710517575,373.1259710663103,373.1259710808631,373.125971095416,373.1259711099689,373.1259711245219,373.125971139075,373.1259711536281,373.1259711681814,373.1259711827347,373.1259711972881,373.1259712118415,373.1259712263951,373.1259712409488,373.1259712555025,373.1259712700564,373.1259712982679,373.1259716411453,373.1259758101743,373.1260267387421,373.1266664965131,373.1262146637073,373.1271435939886,373.1273309737134,373.127368910876,373.1273766014303,373.1273781608828,373.1273784771191,373.1273785412483,373.127378561622,373.1273785819956,373.1273786023694,373.1273786227433,373.1273786431172,373.1273786634912,373.1273786838653,373.1273787042395,373.1273787246138,373.1273787449882,373.1273787653626,373.1273787857371,373.1273788061117,373.1273788264864,373.1273788468612,373.1273788672361,373.127378887611,373.128699883861,373.1591345716989,373.529202557444,378.0518166608907,435.0037723107732,341.0384464927577,366.6545403321595,371.8168786148449,372.8617163306138,373.0735088900391,373.1164545027221,373.1251632779971,373.1266747819503,373.1266747994134,373.1266748168765,373.1266748343398,373.1266748518032,373.1266748692666,373.1266748867301,373.1266749041936,373.1266749216573,373.126674939121,373.1266749565848,373.1266749740487,373.1266749915126,373.1266750089767,373.1266750264409,373.126675043905,373.1266750613694,373.1266750788338,373.1273355910649,373.1425531064224,373.3275891838094,375.5889216998166,404.0652194036433
